datetime,fix1_price,pv_mw
2025-03-22 05:45:00,362.2,147.2
2025-03-22 06:45:00,331.99,1598.275
2025-03-22 07:45:00,232.11,5006.725
2025-03-22 08:45:00,50.0,8180.25
2025-03-22 09:45:00,-1.42,7879.5
2025-03-22 10:45:00,-91.28,7737.5
2025-03-22 11:45:00,-280.0,8710.6
2025-03-22 12:45:00,-429.0,8315.625
2025-03-22 13:45:00,-330.0,7501.775
2025-03-22 14:45:00,-188.0,6239.5
2025-03-22 15:45:00,-40.0,4544.575
2025-03-22 16:45:00,104.51,2831.9
2025-03-22 17:45:00,387.83,610.8
2025-03-22 18:45:00,434.09,7.0
2025-03-22 19:45:00,427.48,0.0
2025-03-22 20:45:00,351.67,0.0
2025-03-22 21:45:00,267.99,0.0
2025-03-22 22:45:00,168.9,0.0
2025-03-22 23:45:00,99.0,0.0
2025-03-23 00:45:00,63.0,0.0
2025-03-23 01:45:00,89.99,0.0
2025-03-23 02:45:00,95.99,0.0
2025-03-23 03:45:00,103.44,0.0
2025-03-23 04:45:00,110.0,0.0
2025-03-23 05:45:00,110.0,82.75
2025-03-23 06:45:00,94.49,888.1
2025-03-23 07:45:00,63.99,2579.65
2025-03-23 08:45:00,1.0,4521.55
2025-03-23 09:45:00,0.01,5589.05
2025-03-23 10:45:00,0.0,6477.15
2025-03-23 11:45:00,0.0,5674.125
2025-03-23 12:45:00,0.0,5687.05
2025-03-23 13:45:00,9.79,4457.2
2025-03-23 14:45:00,99.7,3179.85
2025-03-23 15:45:00,235.0,2470.7
2025-03-23 16:45:00,398.2,1050.75
2025-03-23 17:45:00,600.0,293.525
2025-03-23 18:45:00,709.0,13.25
2025-03-23 19:45:00,800.0,0.0
2025-03-23 20:45:00,800.0,0.0
2025-03-23 21:45:00,700.0,0.0
2025-03-23 22:45:00,697.42,0.0
2025-03-23 23:45:00,492.0,0.0
2025-03-24 00:45:00,445.0,0.0
2025-03-24 01:45:00,423.29,0.0
2025-03-24 02:45:00,421.24,0.0
2025-03-24 03:45:00,423.0,0.0
2025-03-24 04:45:00,429.57,0.0
2025-03-24 05:45:00,473.51,43.15
2025-03-24 06:45:00,600.0,499.1
2025-03-24 07:45:00,634.74,1684.9
2025-03-24 08:45:00,596.34,3288.95
2025-03-24 09:45:00,505.3,4524.05
2025-03-24 10:45:00,462.5,5028.8
2025-03-24 11:45:00,420.0,4990.875
2025-03-24 12:45:00,406.0,4930.075000000001
2025-03-24 13:45:00,416.0,4717.725
2025-03-24 14:45:00,439.89,3915.325
2025-03-24 15:45:00,476.0,2911.775
2025-03-24 16:45:00,552.0,1555.25
2025-03-24 17:45:00,697.0,490.925
2025-03-24 18:45:00,936.0,76.825
2025-03-24 19:45:00,859.0,0.0
2025-03-24 20:45:00,719.0,0.0
2025-03-24 21:45:00,580.35,0.0
2025-03-24 22:45:00,520.42,0.0
2025-03-24 23:45:00,475.0,0.0
2025-03-25 00:45:00,490.0,0.0
2025-03-25 01:45:00,473.5,0.0
2025-03-25 02:45:00,457.0,0.0
2025-03-25 03:45:00,456.0,0.0
2025-03-25 04:45:00,459.99,0.0
2025-03-25 05:45:00,494.0,165.4
2025-03-25 06:45:00,595.92,1150.125
2025-03-25 07:45:00,600.0,3253.075
2025-03-25 08:45:00,509.53,5718.8
2025-03-25 09:45:00,410.0,8433.900000000001
2025-03-25 10:45:00,315.23,9904.375
2025-03-25 11:45:00,272.65,9149.175
2025-03-25 12:45:00,230.26,9318.825
2025-03-25 13:45:00,244.59,8237.35
2025-03-25 14:45:00,321.0,6910.275
2025-03-25 15:45:00,389.15,5690.925
2025-03-25 16:45:00,502.0,3032.55
2025-03-25 17:45:00,620.8,789.6
2025-03-25 18:45:00,787.0,42.05
2025-03-25 19:45:00,740.0,0.0
2025-03-25 20:45:00,596.0,0.0
2025-03-25 21:45:00,500.0,0.0
2025-03-25 22:45:00,473.5,0.0
2025-03-25 23:45:00,435.3,0.0
2025-03-26 00:45:00,432.28,0.0
2025-03-26 01:45:00,411.7,0.0
2025-03-26 02:45:00,389.8,0.0
2025-03-26 03:45:00,388.0,0.0
2025-03-26 04:45:00,410.0,0.0
2025-03-26 05:45:00,456.0,86.05
2025-03-26 06:45:00,522.0,643.2
2025-03-26 07:45:00,562.0,2386.55
2025-03-26 08:45:00,533.92,4467.35
2025-03-26 09:45:00,484.0,5655.174999999999
2025-03-26 10:45:00,437.66,6404.875
2025-03-26 11:45:00,434.99,6247.575
2025-03-26 12:45:00,426.0,5735.425
2025-03-26 13:45:00,434.99,5116.925
2025-03-26 14:45:00,455.99,4234.825
2025-03-26 15:45:00,455.99,2616.625
2025-03-26 16:45:00,536.0,1426.85
2025-03-26 17:45:00,634.0,427.35
2025-03-26 18:45:00,778.4,77.25
2025-03-26 19:45:00,746.0,0.0
2025-03-26 20:45:00,642.27,0.0
2025-03-26 21:45:00,551.77,0.0
2025-03-26 22:45:00,508.86,0.0
2025-03-26 23:45:00,468.94,0.0
2025-03-27 00:45:00,458.08,0.0
2025-03-27 01:45:00,431.3,0.0
2025-03-27 02:45:00,420.0,0.0
2025-03-27 03:45:00,420.0,0.0
2025-03-27 04:45:00,426.93,0.0
2025-03-27 05:45:00,474.7,137.72500000000002
2025-03-27 06:45:00,588.8,773.65
2025-03-27 07:45:00,622.15,2323.6
2025-03-27 08:45:00,547.0,4029.125
2025-03-27 09:45:00,476.5,5293.625
2025-03-27 10:45:00,423.34,5886.375
2025-03-27 11:45:00,387.62,6381.95
2025-03-27 12:45:00,353.73,6640.25
2025-03-27 13:45:00,346.0,6719.200000000001
2025-03-27 14:45:00,349.82,6164.625
2025-03-27 15:45:00,420.1,4881.35
2025-03-27 16:45:00,484.1,2722.45
2025-03-27 17:45:00,600.0,715.35
2025-03-27 18:45:00,790.0,47.3
2025-03-27 19:45:00,780.15,0.0
2025-03-27 20:45:00,664.0,0.0
2025-03-27 21:45:00,541.94,0.0
2025-03-27 22:45:00,496.0,0.0
2025-03-27 23:45:00,442.0,0.0
2025-03-28 00:45:00,496.93,0.0
2025-03-28 01:45:00,434.0,0.0
2025-03-28 02:45:00,421.1,0.0
2025-03-28 03:45:00,420.0,0.0
2025-03-28 04:45:00,435.11,0.0
2025-03-28 05:45:00,496.93,283.75
2025-03-28 06:45:00,710.46,2054.225
2025-03-28 07:45:00,537.54,5311.25
2025-03-28 08:45:00,367.66,8324.95
2025-03-28 09:45:00,213.99,10469.3
2025-03-28 10:45:00,0.01,10711.475
2025-03-28 11:45:00,-2.88,10536.025
2025-03-28 12:45:00,-2.88,10255.6
2025-03-28 13:45:00,-2.88,9512.625
2025-03-28 14:45:00,1.0,9411.075
2025-03-28 15:45:00,265.96,7326.549999999999
2025-03-28 16:45:00,450.0,3946.7
2025-03-28 17:45:00,562.0,1096.025
2025-03-28 18:45:00,690.0,48.7
2025-03-28 19:45:00,674.89,0.0
2025-03-28 20:45:00,554.4,0.0
2025-03-28 21:45:00,480.0,0.0
2025-03-28 22:45:00,487.22,0.0
2025-03-28 23:45:00,445.11,0.0
2025-03-29 00:45:00,430.0,0.0
2025-03-29 01:45:00,409.64,0.0
2025-03-29 02:45:00,401.67,0.0
2025-03-29 03:45:00,400.95,0.0
2025-03-29 04:45:00,401.0,0.0
2025-03-29 05:45:00,413.11,225.575
2025-03-29 06:45:00,424.91,1795.55
2025-03-29 07:45:00,413.01,4656.025000000001
2025-03-29 08:45:00,374.7,6919.025
2025-03-29 09:45:00,291.99,8035.9
2025-03-29 10:45:00,111.99,8307.8
2025-03-29 11:45:00,0.01,8660.85
2025-03-29 12:45:00,50.0,7830.474999999999
2025-03-29 13:45:00,34.24,7066.425
2025-03-29 14:45:00,128.78,6007.35
2025-03-29 15:45:00,309.0,4470.025
2025-03-29 16:45:00,502.0,2715.35
2025-03-29 17:45:00,577.0,745.35
2025-03-29 18:45:00,597.0,41.625
2025-03-29 19:45:00,594.89,0.0
2025-03-29 20:45:00,538.72,0.0
2025-03-29 21:45:00,539.0,0.0
2025-03-29 22:45:00,624.62,0.0
2025-03-29 23:45:00,500.0,0.0
2025-03-30 00:45:00,425.0,0.0
2025-03-30 01:45:00,400.0,0.0
2025-03-30 02:45:00,,
2025-03-30 03:45:00,374.0,0.0
2025-03-30 04:45:00,370.0,0.0
2025-03-30 05:45:00,375.47,78.8
2025-03-30 06:45:00,375.47,263.825
2025-03-30 07:45:00,367.7,1475.975
2025-03-30 08:45:00,320.01,2840.4
2025-03-30 09:45:00,198.3,4300.275
2025-03-30 10:45:00,70.0,5208.025
2025-03-30 11:45:00,0.0,5602.225
2025-03-30 12:45:00,0.0,5754.9
2025-03-30 13:45:00,0.0,5169.025
2025-03-30 14:45:00,0.01,4089.375
2025-03-30 15:45:00,119.41,2850.95
2025-03-30 16:45:00,303.99,2106.875
2025-03-30 17:45:00,401.06,1237.05
2025-03-30 18:45:00,492.95,399.775
2025-03-30 19:45:00,567.9,42.025
2025-03-30 20:45:00,600.0,0.0
2025-03-30 21:45:00,570.0,0.0
2025-03-30 22:45:00,495.0,0.0
2025-03-30 23:45:00,428.36,0.0
2025-03-31 00:45:00,420.0,0.0
2025-03-31 01:45:00,412.0,0.0
2025-03-31 02:45:00,412.0,0.0
2025-03-31 03:45:00,402.93,0.0
2025-03-31 04:45:00,400.0,0.0
2025-03-31 05:45:00,400.99,15.95
2025-03-31 06:45:00,600.0,321.8
2025-03-31 07:45:00,791.0,901.275
2025-03-31 08:45:00,700.0,2062.45
2025-03-31 09:45:00,518.0,3514.15
2025-03-31 10:45:00,419.95,4680.6
2025-03-31 11:45:00,380.0,5655.925
2025-03-31 12:45:00,373.15,6067.975
2025-03-31 13:45:00,350.0,5625.225
2025-03-31 14:45:00,350.0,4834.725
2025-03-31 15:45:00,381.7,3683.525
2025-03-31 16:45:00,398.4,2693.65
2025-03-31 17:45:00,440.0,1615.65
2025-03-31 18:45:00,556.63,633.9
2025-03-31 19:45:00,657.77,152.175
2025-03-31 20:45:00,630.0,0.0
2025-03-31 21:45:00,539.8,0.0
2025-03-31 22:45:00,475.7,0.0
2025-03-31 23:45:00,430.0,0.0
2025-04-01 00:45:00,468.6,0.0
2025-04-01 01:45:00,430.0,0.0
2025-04-01 02:45:00,427.5,0.0
2025-04-01 03:45:00,440.0,0.0
2025-04-01 04:45:00,445.1,0.0
2025-04-01 05:45:00,484.81,16.45
2025-04-01 06:45:00,628.0,275.625
2025-04-01 07:45:00,899.0,1170.775
2025-04-01 08:45:00,810.0,3065.95
2025-04-01 09:45:00,864.0,5496.075
2025-04-01 10:45:00,493.7,7321.1
2025-04-01 11:45:00,416.52,8309.2
2025-04-01 12:45:00,372.12,8741.175
2025-04-01 13:45:00,340.87,9260.225
2025-04-01 14:45:00,367.77,9340.475
2025-04-01 15:45:00,384.89,7917.175
2025-04-01 16:45:00,416.52,5681.45
2025-04-01 17:45:00,520.0,2993.225
2025-04-01 18:45:00,600.01,922.25
2025-04-01 19:45:00,740.0,115.35000000000001
2025-04-01 20:45:00,633.14,0.0
2025-04-01 21:45:00,482.45,0.0
2025-04-01 22:45:00,475.5,0.0
2025-04-01 23:45:00,428.0,0.0
2025-04-02 00:45:00,440.88,0.0
2025-04-02 01:45:00,410.0,0.0
2025-04-02 02:45:00,402.31,0.0
2025-04-02 03:45:00,400.0,0.0
2025-04-02 04:45:00,414.0,0.0
2025-04-02 05:45:00,452.5,16.525
2025-04-02 06:45:00,536.5,428.125
2025-04-02 07:45:00,625.0,2016.725
2025-04-02 08:45:00,524.0,4840.0
2025-04-02 09:45:00,360.06,8113.475
2025-04-02 10:45:00,184.0,10023.7
2025-04-02 11:45:00,0.0,10568.375
2025-04-02 12:45:00,-22.9,9959.55
2025-04-02 13:45:00,-48.8,9912.35
2025-04-02 14:45:00,-28.79,9253.025
2025-04-02 15:45:00,0.0,8468.9
2025-04-02 16:45:00,167.2,7238.025
2025-04-02 17:45:00,350.0,4435.724999999999
2025-04-02 18:45:00,524.0,1427.8
2025-04-02 19:45:00,650.0,124.3
2025-04-02 20:45:00,576.0,0.0
2025-04-02 21:45:00,452.49,0.0
2025-04-02 22:45:00,469.85,0.0
2025-04-02 23:45:00,449.0,0.0
2025-04-03 00:45:00,419.99,0.0
2025-04-03 01:45:00,400.0,0.0
2025-04-03 02:45:00,409.0,0.0
2025-04-03 03:45:00,418.0,0.0
2025-04-03 04:45:00,440.0,0.0
2025-04-03 05:45:00,462.5,33.425
2025-04-03 06:45:00,538.0,439.92499999999995
2025-04-03 07:45:00,640.0,2567.875
2025-04-03 08:45:00,523.9,5971.275
2025-04-03 09:45:00,368.36,9038.8
2025-04-03 10:45:00,152.0,10583.075
2025-04-03 11:45:00,0.01,11230.35
2025-04-03 12:45:00,-2.88,10189.725
2025-04-03 13:45:00,-20.0,9996.175
2025-04-03 14:45:00,-1.42,9419.75
2025-04-03 15:45:00,50.0,8866.875
2025-04-03 16:45:00,374.24,7081.85
2025-04-03 17:45:00,608.4,4455.05
2025-04-03 18:45:00,770.46,1370.575
2025-04-03 19:45:00,990.0,76.375
2025-04-03 20:45:00,999.0,0.0
2025-04-03 21:45:00,651.51,0.0
2025-04-03 22:45:00,549.9,0.0
2025-04-03 23:45:00,492.65,0.0
2025-04-04 00:45:00,472.71,0.0
2025-04-04 01:45:00,464.26,0.0
2025-04-04 02:45:00,455.84,0.0
2025-04-04 03:45:00,453.9,0.0
2025-04-04 04:45:00,465.0,0.0
2025-04-04 05:45:00,496.0,6.775
2025-04-04 06:45:00,710.0,381.7
2025-04-04 07:45:00,750.99,2631.4
2025-04-04 08:45:00,551.0,6113.2
2025-04-04 09:45:00,349.0,8360.9
2025-04-04 10:45:00,137.21,9913.275
2025-04-04 11:45:00,-1.42,9641.15
2025-04-04 12:45:00,-40.0,10259.225
2025-04-04 13:45:00,-70.0,9671.475
2025-04-04 14:45:00,-50.7,9025.125
2025-04-04 15:45:00,0.01,8565.925
2025-04-04 16:45:00,296.87,7041.425
2025-04-04 17:45:00,471.1,3869.825
2025-04-04 18:45:00,594.0,1261.7
2025-04-04 19:45:00,750.0,83.65
2025-04-04 20:45:00,720.0,0.0
2025-04-04 21:45:00,513.6,0.0
2025-04-04 22:45:00,460.0,0.0
2025-04-04 23:45:00,414.0,0.0
2025-04-05 00:45:00,419.0,0.0
2025-04-05 01:45:00,398.0,0.0
2025-04-05 02:45:00,393.0,0.0
2025-04-05 03:45:00,384.0,0.0
2025-04-05 04:45:00,384.0,0.0
2025-04-05 05:45:00,362.21,7.575
2025-04-05 06:45:00,374.85,324.42499999999995
2025-04-05 07:45:00,390.0,1895.6750000000002
2025-04-05 08:45:00,300.64,4378.025
2025-04-05 09:45:00,100.0,5869.15
2025-04-05 10:45:00,-2.81,5981.975
2025-04-05 11:45:00,-110.4,6037.2
2025-04-05 12:45:00,-200.0,5853.65
2025-04-05 13:45:00,-250.0,5591.35
2025-04-05 14:45:00,-244.0,4920.2
2025-04-05 15:45:00,-107.0,4216.675
2025-04-05 16:45:00,-25.0,3539.45
2025-04-05 17:45:00,0.01,2224.025
2025-04-05 18:45:00,208.58,936.9
2025-04-05 19:45:00,367.03,73.725
2025-04-05 20:45:00,377.89,0.0
2025-04-05 21:45:00,304.76,0.0
2025-04-05 22:45:00,240.0,0.0
2025-04-05 23:45:00,183.62,0.0
2025-04-06 00:45:00,178.11,0.0
2025-04-06 01:45:00,152.46,0.0
2025-04-06 02:45:00,180.0,0.0
2025-04-06 03:45:00,183.84,0.0
2025-04-06 04:45:00,188.87,0.0
2025-04-06 05:45:00,206.93,8.375
2025-04-06 06:45:00,246.62,268.375
2025-04-06 07:45:00,240.0,1736.225
2025-04-06 08:45:00,1.0,3673.6
2025-04-06 09:45:00,-40.0,4592.625
2025-04-06 10:45:00,-100.0,4591.55
2025-04-06 11:45:00,-150.0,5307.775
2025-04-06 12:45:00,-200.0,5923.625
2025-04-06 13:45:00,-250.0,5733.225
2025-04-06 14:45:00,-250.0,5734.15
2025-04-06 15:45:00,-128.98,4587.225
2025-04-06 16:45:00,-39.99,3650.4750000000004
2025-04-06 17:45:00,120.0,3172.825
2025-04-06 18:45:00,457.3,1105.75
2025-04-06 19:45:00,670.0,91.1
2025-04-06 20:45:00,650.19,0.0
2025-04-06 21:45:00,590.0,0.0
2025-04-06 22:45:00,550.36,0.0
2025-04-06 23:45:00,490.0,0.0
2025-04-07 00:45:00,411.44,0.0
2025-04-07 01:45:00,405.0,0.0
2025-04-07 02:45:00,405.0,0.0
2025-04-07 03:45:00,400.0,0.0
2025-04-07 04:45:00,447.2,0.0
2025-04-07 05:45:00,488.0,28.375
2025-04-07 06:45:00,728.78,381.075
2025-04-07 07:45:00,900.0,1896.1750000000002
2025-04-07 08:45:00,650.0,3988.125
2025-04-07 09:45:00,455.93,5732.575
2025-04-07 10:45:00,333.45,6924.45
2025-04-07 11:45:00,309.96,7223.9
2025-04-07 12:45:00,317.24,7074.65
2025-04-07 13:45:00,317.24,6670.424999999999
2025-04-07 14:45:00,319.2,6005.3
2025-04-07 15:45:00,325.72,4955.2
2025-04-07 16:45:00,377.0,3401.925
2025-04-07 17:45:00,432.04,2208.7999999999997
2025-04-07 18:45:00,620.6,806.025
2025-04-07 19:45:00,825.0,97.925
2025-04-07 20:45:00,804.0,0.0
2025-04-07 21:45:00,590.0,0.0
2025-04-07 22:45:00,547.0,0.0
2025-04-07 23:45:00,490.0,0.0
2025-04-08 00:45:00,473.6,0.0
2025-04-08 01:45:00,428.0,0.0
2025-04-08 02:45:00,422.5,0.0
2025-04-08 03:45:00,426.0,0.0
2025-04-08 04:45:00,432.0,0.0
2025-04-08 05:45:00,477.14,16.6
2025-04-08 06:45:00,630.0,466.6
2025-04-08 07:45:00,785.61,2471.3
2025-04-08 08:45:00,608.0,5544.35
2025-04-08 09:45:00,409.63,8219.5
2025-04-08 10:45:00,269.99,9239.65
2025-04-08 11:45:00,100.0,9121.45
2025-04-08 12:45:00,25.0,9634.75
2025-04-08 13:45:00,10.0,9638.175
2025-04-08 14:45:00,10.0,9720.025
2025-04-08 15:45:00,122.0,8515.675
2025-04-08 16:45:00,293.99,7028.65
2025-04-08 17:45:00,453.53,4595.4
2025-04-08 18:45:00,607.6,1592.375
2025-04-08 19:45:00,900.0,161.525
2025-04-08 20:45:00,925.0,0.0
2025-04-08 21:45:00,650.0,0.0
2025-04-08 22:45:00,555.77,0.0
2025-04-08 23:45:00,484.2,0.0
2025-04-09 00:45:00,452.0,0.0
2025-04-09 01:45:00,424.0,0.0
2025-04-09 02:45:00,418.0,0.0
2025-04-09 03:45:00,414.0,0.0
2025-04-09 04:45:00,422.49,0.0
2025-04-09 05:45:00,474.0,18.975
2025-04-09 06:45:00,623.87,443.3
2025-04-09 07:45:00,751.91,2038.5750000000003
2025-04-09 08:45:00,597.63,3902.15
2025-04-09 09:45:00,412.5,5556.425
2025-04-09 10:45:00,310.0,7221.125
2025-04-09 11:45:00,180.0,8372.025
2025-04-09 12:45:00,72.37,8518.95
2025-04-09 13:45:00,71.69,8212.775
2025-04-09 14:45:00,161.99,6480.275
2025-04-09 15:45:00,286.3,5438.75
2025-04-09 16:45:00,363.0,3216.4
2025-04-09 17:45:00,410.41,1776.775
2025-04-09 18:45:00,490.6,703.5
2025-04-09 19:45:00,600.0,105.925
2025-04-09 20:45:00,624.5,0.0
2025-04-09 21:45:00,485.76,0.0
2025-04-09 22:45:00,443.13,0.0
2025-04-09 23:45:00,392.0,0.0
2025-04-10 00:45:00,392.0,0.0
2025-04-10 01:45:00,377.38,0.0
2025-04-10 02:45:00,372.0,0.0
2025-04-10 03:45:00,380.0,0.0
2025-04-10 04:45:00,394.0,0.0
2025-04-10 05:45:00,448.4,19.4
2025-04-10 06:45:00,599.5,581.35
2025-04-10 07:45:00,700.0,2880.275
2025-04-10 08:45:00,556.89,6067.375
2025-04-10 09:45:00,418.88,8899.6
2025-04-10 10:45:00,273.99,9017.025
2025-04-10 11:45:00,158.0,9273.05
2025-04-10 12:45:00,6.0,8584.325
2025-04-10 13:45:00,0.01,8348.125
2025-04-10 14:45:00,10.0,7724.575
2025-04-10 15:45:00,70.01,6320.8
2025-04-10 16:45:00,205.99,5430.1
2025-04-10 17:45:00,348.09,3369.4
2025-04-10 18:45:00,494.0,1310.0
2025-04-10 19:45:00,739.0,163.5
2025-04-10 20:45:00,817.27,0.0
2025-04-10 21:45:00,565.63,0.0
2025-04-10 22:45:00,436.97,0.0
2025-04-10 23:45:00,372.2,0.0
2025-04-11 00:45:00,290.0,0.0
2025-04-11 01:45:00,240.0,0.0
2025-04-11 02:45:00,194.03,0.0
2025-04-11 03:45:00,173.78,0.0
2025-04-11 04:45:00,215.0,0.0
2025-04-11 05:45:00,279.66,18.549999999999997
2025-04-11 06:45:00,399.89,165.97500000000002
2025-04-11 07:45:00,440.62,612.125
2025-04-11 08:45:00,429.3,1224.875
2025-04-11 09:45:00,393.79,1865.95
2025-04-11 10:45:00,344.34,2333.65
2025-04-11 11:45:00,310.0,2724.95
2025-04-11 12:45:00,341.52,2853.225
2025-04-11 13:45:00,363.39,3054.025
2025-04-11 14:45:00,379.0,2947.0
2025-04-11 15:45:00,393.89,2554.1
2025-04-11 16:45:00,404.4,1954.7
2025-04-11 17:45:00,500.0,1342.325
2025-04-11 18:45:00,500.0,571.25
2025-04-11 19:45:00,680.0,93.7
2025-04-11 20:45:00,750.0,0.0
2025-04-11 21:45:00,587.0,0.0
2025-04-11 22:45:00,486.9,0.0
2025-04-11 23:45:00,435.2,0.0
2025-04-12 00:45:00,500.0,0.0
2025-04-12 01:45:00,448.0,0.0
2025-04-12 02:45:00,430.81,0.0
2025-04-12 03:45:00,430.0,0.0
2025-04-12 04:45:00,435.0,0.0
2025-04-12 05:45:00,434.51,25.65
2025-04-12 06:45:00,471.51,598.975
2025-04-12 07:45:00,530.0,2293.2
2025-04-12 08:45:00,433.66,4419.6
2025-04-12 09:45:00,384.69,6679.075
2025-04-12 10:45:00,322.27,8091.825
2025-04-12 11:45:00,120.1,8240.125
2025-04-12 12:45:00,12.7,8509.275
2025-04-12 13:45:00,0.01,7979.225
2025-04-12 14:45:00,0.35,7017.85
2025-04-12 15:45:00,120.0,7258.975
2025-04-12 16:45:00,330.0,5184.0
2025-04-12 17:45:00,607.25,3989.1
2025-04-12 18:45:00,610.0,1605.075
2025-04-12 19:45:00,851.94,180.1
2025-04-12 20:45:00,989.0,0.0
2025-04-12 21:45:00,616.0,0.0
2025-04-12 22:45:00,480.0,0.0
2025-04-12 23:45:00,470.0,0.0
2025-04-13 00:45:00,396.1,0.0
2025-04-13 01:45:00,350.0,0.0
2025-04-13 02:45:00,328.0,0.0
2025-04-13 03:45:00,323.4,0.0
2025-04-13 04:45:00,328.0,0.0
2025-04-13 05:45:00,327.52,26.65
2025-04-13 06:45:00,280.3,754.375
2025-04-13 07:45:00,245.99,3223.85
2025-04-13 08:45:00,77.99,6499.575
2025-04-13 09:45:00,-1.43,7786.075
2025-04-13 10:45:00,-56.21,8333.3
2025-04-13 11:45:00,-497.0,8880.825
2025-04-13 12:45:00,-500.0,8400.1
2025-04-13 13:45:00,-500.0,8379.724999999999
2025-04-13 14:45:00,-500.0,7248.475
2025-04-13 15:45:00,-270.0,5632.1
2025-04-13 16:45:00,-39.99,4016.45
2025-04-13 17:45:00,216.0,3100.775
2025-04-13 18:45:00,474.7,1104.425
2025-04-13 19:45:00,590.0,131.975
2025-04-13 20:45:00,575.0,0.0
2025-04-13 21:45:00,500.2,0.0
2025-04-13 22:45:00,447.0,0.0
2025-04-13 23:45:00,402.0,0.0
2025-04-14 00:45:00,361.5,0.0
2025-04-14 01:45:00,348.0,0.0
2025-04-14 02:45:00,349.89,0.0
2025-04-14 03:45:00,366.0,0.0
2025-04-14 04:45:00,384.5,0.0
2025-04-14 05:45:00,420.57,36.949999999999996
2025-04-14 06:45:00,594.0,355.575
2025-04-14 07:45:00,794.0,1590.1
2025-04-14 08:45:00,646.99,3446.875
2025-04-14 09:45:00,454.6,5462.45
2025-04-14 10:45:00,370.5,7493.65
2025-04-14 11:45:00,271.49,8988.575
2025-04-14 12:45:00,215.8,8836.6
2025-04-14 13:45:00,215.99,8391.5
2025-04-14 14:45:00,275.77,7892.425
2025-04-14 15:45:00,345.75,6261.3
2025-04-14 16:45:00,452.6,5519.8
2025-04-14 17:45:00,560.0,3359.8
2025-04-14 18:45:00,747.0,1327.175
2025-04-14 19:45:00,1196.0,213.5
2025-04-14 20:45:00,1200.0,0.0
2025-04-14 21:45:00,690.0,0.0
2025-04-14 22:45:00,515.0,0.0
2025-04-14 23:45:00,424.64,0.0
2025-04-15 00:45:00,420.0,0.0
2025-04-15 01:45:00,402.0,0.0
2025-04-15 02:45:00,394.0,0.0
2025-04-15 03:45:00,392.0,0.0
2025-04-15 04:45:00,394.0,0.0
2025-04-15 05:45:00,414.0,47.4
2025-04-15 06:45:00,500.0,682.5
2025-04-15 07:45:00,550.0,2416.525
2025-04-15 08:45:00,438.8,4758.975
2025-04-15 09:45:00,390.0,6757.575
2025-04-15 10:45:00,230.0,8074.3
2025-04-15 11:45:00,147.99,6815.875
2025-04-15 12:45:00,16.92,6396.375
2025-04-15 13:45:00,16.9,5762.65
2025-04-15 14:45:00,33.42,5157.4
2025-04-15 15:45:00,190.0,4350.724999999999
2025-04-15 16:45:00,303.99,2849.35
2025-04-15 17:45:00,389.35,1411.375
2025-04-15 18:45:00,472.0,573.85
2025-04-15 19:45:00,554.63,120.45
2025-04-15 20:45:00,561.04,0.0
2025-04-15 21:45:00,470.0,0.0
2025-04-15 22:45:00,420.0,0.0
2025-04-15 23:45:00,383.99,0.0
2025-04-16 00:45:00,373.3,0.0
2025-04-16 01:45:00,357.65,0.0
2025-04-16 02:45:00,345.0,0.0
2025-04-16 03:45:00,350.0,0.0
2025-04-16 04:45:00,392.8,0.0
2025-04-16 05:45:00,418.8,39.6
2025-04-16 06:45:00,600.0,501.225
2025-04-16 07:45:00,644.0,2105.5
2025-04-16 08:45:00,552.2,4421.6
2025-04-16 09:45:00,422.09,6933.65
2025-04-16 10:45:00,281.1,8202.375
2025-04-16 11:45:00,194.95,9489.325
2025-04-16 12:45:00,61.0,9116.275
2025-04-16 13:45:00,35.01,8850.0
2025-04-16 14:45:00,80.0,7977.225
2025-04-16 15:45:00,216.18,7199.225
2025-04-16 16:45:00,351.63,7120.975
2025-04-16 17:45:00,540.0,4476.475
2025-04-16 18:45:00,653.99,1789.6000000000001
2025-04-16 19:45:00,976.8,276.6
2025-04-16 20:45:00,970.08,0.0
2025-04-16 21:45:00,600.0,0.0
2025-04-16 22:45:00,497.0,0.0
2025-04-16 23:45:00,426.0,0.0
2025-04-17 00:45:00,420.0,0.0
2025-04-17 01:45:00,412.0,0.0
2025-04-17 02:45:00,404.0,0.0
2025-04-17 03:45:00,402.0,0.0
2025-04-17 04:45:00,409.0,0.0
2025-04-17 05:45:00,420.0,67.225
2025-04-17 06:45:00,580.0,874.05
2025-04-17 07:45:00,610.0,2700.9
2025-04-17 08:45:00,517.34,5200.15
2025-04-17 09:45:00,423.71,7569.625
2025-04-17 10:45:00,243.99,9114.95
2025-04-17 11:45:00,124.66,10143.2
2025-04-17 12:45:00,1.0,9610.9
2025-04-17 13:45:00,0.01,9545.325
2025-04-17 14:45:00,1.0,8731.975
2025-04-17 15:45:00,185.8,7347.375
2025-04-17 16:45:00,320.0,5812.075
2025-04-17 17:45:00,442.08,3521.625
2025-04-17 18:45:00,512.0,1446.875
2025-04-17 19:45:00,628.59,233.0
2025-04-17 20:45:00,627.4,0.0
2025-04-17 21:45:00,490.0,0.0
2025-04-17 22:45:00,446.2,0.0
2025-04-17 23:45:00,404.0,0.0
2025-04-18 00:45:00,347.1,0.0
2025-04-18 01:45:00,323.2,0.0
